1,100,1000000,0.011492
1,200,8000000,0.044009
1,300,27000000,0.125813
1,400,64000000,0.277454
1,500,125000000,0.537947
1,600,216000000,0.923700
1,700,343000000,1.455768
1,800,512000000,2.188837
1,900,729000000,3.317881
1,1000,1000000000,4.545206
2,100,1000000,0.006486
2,200,8000000,0.025571
2,300,27000000,0.071750
2,400,64000000,0.149872
2,500,125000000,0.310715
2,600,216000000,0.542040
2,700,343000000,0.925784
2,800,512000000,1.239376
2,900,729000000,2.014991
2,1000,1000000000,2.703658
3,100,1000000,0.005049
3,200,8000000,0.019797
3,300,27000000,0.060228
3,400,64000000,0.147828
3,500,125000000,0.319066
3,600,216000000,0.394314
3,700,343000000,0.649325
3,800,512000000,1.000102
3,900,729000000,1.529220
3,1000,1000000000,1.897041
4,100,1000000,0.004573
4,200,8000000,0.017814
4,300,27000000,0.055155
4,400,64000000,0.122543
4,500,125000000,0.228679
4,600,216000000,0.380092
4,700,343000000,0.565830
4,800,512000000,0.877820
4,900,729000000,1.339467
4,1000,1000000000,1.613839
5,100,1000000,0.005676
5,200,8000000,0.017114
5,300,27000000,0.050193
5,400,64000000,0.106876
5,500,125000000,0.202590
5,600,216000000,0.340151
5,700,343000000,0.540169
5,800,512000000,0.771824
5,900,729000000,1.250097
5,1000,1000000000,1.600722
6,100,1000000,0.005417
6,200,8000000,0.017598
6,300,27000000,0.047385
6,400,64000000,0.095961
6,500,125000000,0.234746
6,600,216000000,0.318892
6,700,343000000,0.535462
6,800,512000000,0.753434
6,900,729000000,1.168186
6,1000,1000000000,1.567309
7,100,1000000,0.005406
7,200,8000000,0.014684
7,300,27000000,0.040326
7,400,64000000,0.087352
7,500,125000000,0.172035
7,600,216000000,0.307256
7,700,343000000,0.547299
7,800,512000000,0.675524
7,900,729000000,1.064880
7,1000,1000000000,1.341552
8,100,1000000,0.005445
8,200,8000000,0.017307
8,300,27000000,0.043399
8,400,64000000,0.085297
8,500,125000000,0.169024
8,600,216000000,0.285969
8,700,343000000,0.434062
8,800,512000000,0.652508
8,900,729000000,0.972797
8,1000,1000000000,1.458593
10,100,1000000,0.005633
10,200,8000000,0.016991
10,300,27000000,0.042826
10,400,64000000,0.090762
10,500,125000000,0.175269
10,600,216000000,0.291082
10,700,343000000,0.472590
10,800,512000000,0.704534
10,900,729000000,1.046912
10,1000,1000000000,1.486778
12,100,1000000,0.005480
12,200,8000000,0.019258
12,300,27000000,0.042325
12,400,64000000,0.091383
12,500,125000000,0.168810
12,600,216000000,0.278798
12,700,343000000,0.447401
12,800,512000000,0.623984
12,900,729000000,0.968875
12,1000,1000000000,1.370379
14,100,1000000,0.023656
14,200,8000000,0.043279
14,300,27000000,0.042252
14,400,64000000,0.086431
14,500,125000000,0.167241
14,600,216000000,0.268629
14,700,343000000,0.445269
14,800,512000000,0.656796
14,900,729000000,0.957753
14,1000,1000000000,1.313893
16,100,1000000,0.004938
16,200,8000000,0.018266
16,300,27000000,0.041610
16,400,64000000,0.086820
16,500,125000000,0.156923
16,600,216000000,0.303904
16,700,343000000,0.541945
16,800,512000000,0.634340
16,900,729000000,0.943563
16,1000,1000000000,1.256515
32,100,1000000,0.006300
32,200,8000000,0.017058
32,300,27000000,0.043641
32,400,64000000,0.085004
32,500,125000000,0.164555
32,600,216000000,0.253608
32,700,343000000,0.448366
32,800,512000000,0.656434
32,900,729000000,0.919610
32,1000,1000000000,1.223556
64,100,1000000,0.006202
64,200,8000000,0.018065
64,300,27000000,0.044648
64,400,64000000,0.080654
64,500,125000000,0.146265
64,600,216000000,0.243343
64,700,343000000,0.394230
64,800,512000000,0.608780
64,900,729000000,0.904582
64,1000,1000000000,1.171423
128,100,1000000,0.005537
128,200,8000000,0.018869
128,300,27000000,0.042508
128,400,64000000,0.090307
128,500,125000000,0.148765
128,600,216000000,0.239779
128,700,343000000,0.387511
128,800,512000000,0.556270
128,900,729000000,0.896660
128,1000,1000000000,1.136036
256,100,1000000,0.005376
256,200,8000000,0.017578
256,300,27000000,0.041855
256,400,64000000,0.084061
256,500,125000000,0.144502
256,600,216000000,0.239127
256,700,343000000,0.385398
256,800,512000000,0.558826
256,900,729000000,0.853389
256,1000,1000000000,1.222383
512,100,1000000,0.006056
512,200,8000000,0.020771
512,300,27000000,0.039922
512,400,64000000,0.082867
512,500,125000000,0.150761
512,600,216000000,0.242078
512,700,343000000,0.378446
512,800,512000000,0.563968
512,900,729000000,0.883246
512,1000,1000000000,1.282576
1024,100,1000000,0.006805
1024,200,8000000,0.023745
1024,300,27000000,0.054494
1024,400,64000000,0.126361
1024,500,125000000,0.157615
1024,600,216000000,0.267980
1024,700,343000000,0.444112
1024,800,512000000,0.617786
1024,900,729000000,0.981800
1024,1000,1000000000,1.336526
1,100,1000000,0.012693
1,200,8000000,0.056142
1,300,27000000,0.148345
1,400,64000000,0.313984
1,500,125000000,0.587041
1,600,216000000,0.997930
1,700,343000000,1.534976
1,800,512000000,2.196042
1,900,729000000,3.247575
1,1000,1000000000,4.473486
2,100,1000000,0.007749
2,200,8000000,0.033062
2,300,27000000,0.089991
2,400,64000000,0.204797
2,500,125000000,0.412876
2,600,216000000,0.675540
2,700,343000000,1.102394
2,800,512000000,1.387747
2,900,729000000,2.195304
2,1000,1000000000,2.752491
3,100,1000000,0.004813
3,200,8000000,0.018898
3,300,27000000,0.064359
3,400,64000000,0.152470
3,500,125000000,0.294914
3,600,216000000,0.469247
3,700,343000000,0.730466
3,800,512000000,1.061443
3,900,729000000,1.568746
3,1000,1000000000,2.239265
4,100,1000000,0.005258
4,200,8000000,0.022435
4,300,27000000,0.056759
4,400,64000000,0.119101
4,500,125000000,0.242816
4,600,216000000,0.376650
4,700,343000000,0.593787
4,800,512000000,0.868410
4,900,729000000,1.227568
4,1000,1000000000,1.773447
5,100,1000000,0.005087
5,200,8000000,0.019376
5,300,27000000,0.052650
5,400,64000000,0.112899
5,500,125000000,0.206504
5,600,216000000,0.348488
5,700,343000000,0.565153
5,800,512000000,0.791351
5,900,729000000,1.141737
5,1000,1000000000,1.638456
6,100,1000000,0.005076
6,200,8000000,0.018090
6,300,27000000,0.050163
6,400,64000000,0.105823
6,500,125000000,0.202856
6,600,216000000,0.348850
6,700,343000000,0.553638
6,800,512000000,0.764849
6,900,729000000,1.100407
6,1000,1000000000,1.482654
7,100,1000000,0.005164
7,200,8000000,0.017464
7,300,27000000,0.044810
7,400,64000000,0.095927
7,500,125000000,0.203131
7,600,216000000,0.318978
7,700,343000000,0.493455
7,800,512000000,0.695372
7,900,729000000,1.012065
7,1000,1000000000,1.366478
8,100,1000000,0.005809
8,200,8000000,0.018038
8,300,27000000,0.047355
8,400,64000000,0.089973
8,500,125000000,0.172448
8,600,216000000,0.274889
8,700,343000000,0.456741
8,800,512000000,0.629668
8,900,729000000,0.949521
8,1000,1000000000,1.230628
10,100,1000000,0.004906
10,200,8000000,0.017003
10,300,27000000,0.041014
10,400,64000000,0.093158
10,500,125000000,0.169960
10,600,216000000,0.287902
10,700,343000000,0.454386
10,800,512000000,0.656858
10,900,729000000,0.940668
10,1000,1000000000,1.249633
12,100,1000000,0.005952
12,200,8000000,0.018711
12,300,27000000,0.040880
12,400,64000000,0.086533
12,500,125000000,0.171785
12,600,216000000,0.291351
12,700,343000000,0.446689
12,800,512000000,0.632304
12,900,729000000,0.882946
12,1000,1000000000,1.221147
14,100,1000000,0.005421
14,200,8000000,0.017573
14,300,27000000,0.042534
14,400,64000000,0.086203
14,500,125000000,0.158013
14,600,216000000,0.274906
14,700,343000000,0.420101
14,800,512000000,0.612711
14,900,729000000,0.853217
14,1000,1000000000,1.191796
16,100,1000000,0.005594
16,200,8000000,0.016690
16,300,27000000,0.042149
16,400,64000000,0.081150
16,500,125000000,0.154448
16,600,216000000,0.257310
16,700,343000000,0.403187
16,800,512000000,0.599831
16,900,729000000,0.828592
16,1000,1000000000,1.188577
32,100,1000000,0.005478
32,200,8000000,0.016536
32,300,27000000,0.040163
32,400,64000000,0.084609
32,500,125000000,0.147234
32,600,216000000,0.246237
32,700,343000000,0.378658
32,800,512000000,0.559045
32,900,729000000,0.788521
32,1000,1000000000,1.097126
64,100,1000000,0.005457
64,200,8000000,0.018427
64,300,27000000,0.040020
64,400,64000000,0.078705
64,500,125000000,0.145478
64,600,216000000,0.239549
64,700,343000000,0.372946
64,800,512000000,0.534871
64,900,729000000,0.772084
64,1000,1000000000,1.080376
128,100,1000000,0.005687
128,200,8000000,0.016284
128,300,27000000,0.038887
128,400,64000000,0.079023
128,500,125000000,0.144066
128,600,216000000,0.236037
128,700,343000000,0.369329
128,800,512000000,0.532820
128,900,729000000,0.773411
128,1000,1000000000,1.060450
256,100,1000000,0.005476
256,200,8000000,0.017703
256,300,27000000,0.039905
256,400,64000000,0.077973
256,500,125000000,0.144049
256,600,216000000,0.229070
256,700,343000000,0.362144
256,800,512000000,0.532729
256,900,729000000,0.757471
256,1000,1000000000,1.057913
512,100,1000000,0.006019
512,200,8000000,0.016957
512,300,27000000,0.039951
512,400,64000000,0.080267
512,500,125000000,0.139894
512,600,216000000,0.234951
512,700,343000000,0.364465
512,800,512000000,0.533660
512,900,729000000,0.768205
512,1000,1000000000,1.067094
1024,100,1000000,0.005637
1024,200,8000000,0.017024
1024,300,27000000,0.039165
1024,400,64000000,0.079983
1024,500,125000000,0.146086
1024,600,216000000,0.238240
1024,700,343000000,0.368701
1024,800,512000000,0.537192
1024,900,729000000,0.751743
1024,1000,1000000000,1.052247
1,100,1000000,0.011516
1,200,8000000,0.052082
1,300,27000000,0.148416
1,400,64000000,0.320823
1,500,125000000,0.589565
1,600,216000000,0.997827
1,700,343000000,1.562145
1,800,512000000,2.245508
1,900,729000000,3.317252
1,1000,1000000000,4.485270
2,100,1000000,0.008312
2,200,8000000,0.032739
2,300,27000000,0.088554
2,400,64000000,0.212745
2,500,125000000,0.425227
2,600,216000000,0.659659
2,700,343000000,1.035493
2,800,512000000,1.382820
2,900,729000000,2.117827
2,1000,1000000000,2.760979
3,100,1000000,0.006446
3,200,8000000,0.023339
3,300,27000000,0.063448
3,400,64000000,0.140991
3,500,125000000,0.280717
3,600,216000000,0.466174
3,700,343000000,0.771474
3,800,512000000,1.088030
3,900,729000000,1.644392
3,1000,1000000000,2.243852
4,100,1000000,0.005509
4,200,8000000,0.019287
4,300,27000000,0.058500
4,400,64000000,0.119966
4,500,125000000,0.234162
4,600,216000000,0.437991
4,700,343000000,0.671738
4,800,512000000,0.880875
4,900,729000000,1.335007
4,1000,1000000000,1.784038
5,100,1000000,0.005219
5,200,8000000,0.018720
5,300,27000000,0.054551
5,400,64000000,0.107619
5,500,125000000,0.211312
5,600,216000000,0.352033
5,700,343000000,0.562338
5,800,512000000,0.798016
5,900,729000000,1.145958
5,1000,1000000000,1.682700
6,100,1000000,0.006147
6,200,8000000,0.020931
6,300,27000000,0.055572
6,400,64000000,0.118547
6,500,125000000,0.226273
6,600,216000000,0.368464
6,700,343000000,0.581185
6,800,512000000,0.811508
6,900,729000000,1.231134
6,1000,1000000000,1.586871
7,100,1000000,0.006780
7,200,8000000,0.020544
7,300,27000000,0.053400
7,400,64000000,0.108528
7,500,125000000,0.209737
7,600,216000000,0.322665
7,700,343000000,0.534362
7,800,512000000,0.706608
7,900,729000000,1.091115
7,1000,1000000000,1.383483
8,100,1000000,0.006668
8,200,8000000,0.021137
8,300,27000000,0.050756
8,400,64000000,0.098373
8,500,125000000,0.204200
8,600,216000000,0.304266
8,700,343000000,0.480613
8,800,512000000,0.679434
8,900,729000000,1.019902
8,1000,1000000000,1.354613
10,100,1000000,0.005126
10,200,8000000,0.019443
10,300,27000000,0.045859
10,400,64000000,0.094035
10,500,125000000,0.180368
10,600,216000000,0.309162
10,700,343000000,0.493687
10,800,512000000,0.673499
10,900,729000000,0.986230
10,1000,1000000000,1.302058
12,100,1000000,0.005380
12,200,8000000,0.019014
12,300,27000000,0.041771
12,400,64000000,0.093928
12,500,125000000,0.170533
12,600,216000000,0.280454
12,700,343000000,0.454349
12,800,512000000,0.639952
12,900,729000000,0.913130
12,1000,1000000000,1.263131
14,100,1000000,0.007676
14,200,8000000,0.019055
14,300,27000000,0.046621
14,400,64000000,0.096881
14,500,125000000,0.169687
14,600,216000000,0.289760
14,700,343000000,0.447061
14,800,512000000,0.642348
14,900,729000000,0.893818
14,1000,1000000000,1.240824
16,100,1000000,0.005655
16,200,8000000,0.018145
16,300,27000000,0.047546
16,400,64000000,0.087334
16,500,125000000,0.170950
16,600,216000000,0.274307
16,700,343000000,0.427951
16,800,512000000,0.626984
16,900,729000000,0.878751
16,1000,1000000000,1.215852
32,100,1000000,0.005796
32,200,8000000,0.019242
32,300,27000000,0.041600
32,400,64000000,0.084916
32,500,125000000,0.156524
32,600,216000000,0.255533
32,700,343000000,0.408592
32,800,512000000,0.583468
32,900,729000000,0.824711
32,1000,1000000000,1.117469
64,100,1000000,0.006280
64,200,8000000,0.019547
64,300,27000000,0.043606
