1,100,1000000,0.001332
1,200,8000000,0.010362
1,300,27000000,0.035199
1,400,64000000,0.084034
1,500,125000000,0.164018
1,600,216000000,0.287575
1,700,343000000,0.478881
1,800,512000000,0.690167
1,900,729000000,0.961597
1,1000,1000000000,1.397218
1,1100,1331000000,1.963634
1,1200,1728000000,2.773789
1,1300,-2097967296,2.996443
1,1400,-1550967296,4.703958
1,1500,-919967296,5.051767
1,1600,-198967296,6.899909
1,1700,618032704,7.862732
1,1800,1537032704,10.385203
1,1900,-1730934592,10.638647
1,2000,-589934592,14.557639
1,2100,671065408,15.597979
1,2200,2058065408,19.581095
1,2300,-717901888,20.295238
1,2400,939098112,25.618411
2,100,1000000,0.000778
2,200,8000000,0.005260
2,300,27000000,0.018328
2,400,64000000,0.042412
2,500,125000000,0.083524
2,600,216000000,0.143712
2,700,343000000,0.228617
2,800,512000000,0.345377
2,900,729000000,0.498123
2,1000,1000000000,0.694317
2,1100,1331000000,0.930389
2,1200,1728000000,1.349669
2,1300,-2097967296,1.556102
2,1400,-1550967296,2.226449
2,1500,-919967296,2.526664
2,1600,-198967296,3.595754
2,1700,618032704,3.940859
2,1800,1537032704,5.235454
2,1900,-1730934592,5.321702
2,2000,-589934592,7.349011
2,2100,671065408,7.920259
2,2200,2058065408,9.910015
2,2300,-717901888,9.882584
2,2400,939098112,12.977942
3,100,1000000,0.000632
3,200,8000000,0.003760
3,300,27000000,0.012446
3,400,64000000,0.029585
3,500,125000000,0.055759
3,600,216000000,0.097170
3,700,343000000,0.155901
3,800,512000000,0.229262
3,900,729000000,0.329956
3,1000,1000000000,0.479390
3,1100,1331000000,0.626797
3,1200,1728000000,0.879097
3,1300,-2097967296,1.087629
3,1400,-1550967296,1.534289
3,1500,-919967296,1.722955
3,1600,-198967296,2.402891
3,1700,618032704,2.649902
3,1800,1537032704,3.499571
3,1900,-1730934592,3.563312
3,2000,-589934592,4.892181
3,2100,671065408,5.346141
3,2200,2058065408,6.669607
3,2300,-717901888,6.526629
3,2400,939098112,8.586251
4,100,1000000,0.000462
4,200,8000000,0.004589
4,300,27000000,0.008980
4,400,64000000,0.021377
4,500,125000000,0.042360
4,600,216000000,0.073135
4,700,343000000,0.118563
4,800,512000000,0.179414
4,900,729000000,0.251227
4,1000,1000000000,0.363061
4,1100,1331000000,0.471467
4,1200,1728000000,0.663086
4,1300,-2097967296,0.772898
4,1400,-1550967296,1.144668
4,1500,-919967296,1.327143
4,1600,-198967296,1.859712
4,1700,618032704,1.994802
4,1800,1537032704,2.666560
4,1900,-1730934592,2.726838
4,2000,-589934592,3.763634
4,2100,671065408,4.048000
4,2200,2058065408,5.054735
4,2300,-717901888,4.952568
4,2400,939098112,6.615891
5,100,1000000,0.000552
5,200,8000000,0.003732
5,300,27000000,0.013021
5,400,64000000,0.028118
5,500,125000000,0.052900
5,600,216000000,0.086413
5,700,343000000,0.138057
5,800,512000000,0.204385
5,900,729000000,0.286494
5,1000,1000000000,0.416528
5,1100,1331000000,0.557217
5,1200,1728000000,0.783129
