8,100,1000000,0.001556
8,200,8000000,0.009313
8,300,27000000,0.029455
8,400,64000000,0.065699
8,500,125000000,0.127727
8,600,216000000,0.217448
8,700,343000000,0.349285
8,800,512000000,0.491188
8,900,729000000,0.693373
8,1000,1000000000,0.966568
8,1100,1331000000,1.286713
8,1200,1728000000,1.662764
8,1300,-2097967296,2.091838
8,1400,-1550967296,2.605293
8,1500,-919967296,3.250828
8,1600,-198967296,3.917236
8,1700,618032704,4.725775
8,1800,1537032704,5.581070
8,1900,-1730934592,6.566195
8,2000,-589934592,7.687832
8,2050,25190408,8.163127
8,2100,671065408,8.934847
8,2150,1348440408,9.431686
8,2200,2058065408,10.067827
8,2250,-1494276888,10.573957
8,2300,-717901888,11.564166
8,2350,92973112,12.463736
8,2400,939098112,13.190474
