10,100,1000000,0.001561
10,200,8000000,0.009155
10,300,27000000,0.027243
10,400,64000000,0.059892
10,500,125000000,0.124581
10,600,216000000,0.212893
10,700,343000000,0.327835
10,800,512000000,0.501721
10,900,729000000,0.685465
10,1000,1000000000,0.956234
10,1100,1331000000,1.269440
10,1200,1728000000,1.613716
10,1300,-2097967296,2.059658
10,1400,-1550967296,2.560539
10,1500,-919967296,3.119803
10,1600,-198967296,3.841743
10,1700,618032704,4.569806
10,1800,1537032704,5.377345
10,1900,-1730934592,6.384118
10,2000,-589934592,7.344776
10,2050,25190408,8.118277
10,2100,671065408,8.534763
10,2150,1348440408,9.232513
10,2200,2058065408,9.737582
10,2250,-1494276888,10.615270
10,2300,-717901888,11.263969
10,2350,92973112,12.005051
10,2400,939098112,12.748493
